Scheme	Traffic	Time (s)	Throughput (Mbit/s)
cubic	egress	17.85	50.00
cubic	egress	18.00	50.00
cubic	egress	18.15	50.00
cubic	egress	18.30	50.00
cubic	egress	18.45	50.00
cubic	egress	18.60	50.00
cubic	egress	18.75	50.00
cubic	egress	18.90	49.76
cubic	egress	19.05	50.24
cubic	egress	19.20	50.00
cubic	egress	19.35	50.00
cubic	egress	19.50	50.00
cubic	egress	19.65	50.00
cubic	egress	19.80	50.00
cubic	egress	19.95	50.00
cubic	egress	20.10	50.00
cubic	egress	20.25	50.00
cubic	egress	20.40	50.00
cubic	egress	20.55	50.00
cubic	egress	20.70	50.00
cubic	egress	20.85	50.00
cubic	egress	21.00	50.00
cubic	egress	21.15	50.00
cubic	egress	21.30	50.00
cubic	egress	21.45	50.00
cubic	egress	21.60	49.68
cubic	egress	21.75	50.32
cubic	egress	21.90	50.00
cubic	egress	22.05	50.00
cubic	egress	22.20	50.00
cubic	egress	22.35	50.00
cubic	egress	22.50	50.00
cubic	egress	22.65	50.00
cubic	egress	22.80	50.00
cubic	egress	22.95	50.00
cubic	egress	23.10	50.00
cubic	egress	23.25	50.00
cubic	egress	23.40	49.68
cubic	egress	23.55	50.32
cubic	egress	23.70	49.60
cubic	egress	23.85	50.40
cubic	egress	24.00	50.00
cubic	egress	24.15	50.00
cubic	egress	24.30	44.32
cubic	egress	24.45	55.12
cubic	egress	24.60	50.00
cubic	egress	24.75	50.00
cubic	egress	24.90	50.00
cubic	egress	25.05	50.00
cubic	egress	25.20	50.00
cubic	egress	25.35	50.00
cubic	egress	25.50	50.00
cubic	egress	25.65	50.00
cubic	egress	25.80	50.00
cubic	egress	25.95	49.68
cubic	egress	26.10	50.32
cubic	egress	26.25	50.00
cubic	egress	26.40	50.00
cubic	egress	26.55	50.00
cubic	egress	26.70	49.68
cubic	egress	26.85	50.32
cubic	egress	27.00	50.00
cubic	egress	27.15	50.00
cubic	egress	27.30	49.68
cubic	egress	27.45	50.32
cubic	egress	27.60	50.00
cubic	egress	27.75	50.00
cubic	egress	27.90	49.68
cubic	egress	28.05	50.32
cubic	egress	28.20	50.00
cubic	egress	28.35	50.00
cubic	egress	28.50	50.00
cubic	egress	28.65	50.00
cubic	egress	28.80	50.00
cubic	egress	28.95	50.00
cubic	egress	29.10	50.00
cubic	egress	29.25	47.68
cubic	egress	29.40	41.44
cubic	egress	29.55	43.44
cubic	egress	29.70	50.00
cubic	egress	29.85	49.68
cubic	egress	30.00	50.00
cubic	egress	30.15	50.00
cubic	egress	30.30	50.32
cubic	egress	30.45	50.00
cubic	egress	30.60	50.00
cubic	egress	30.75	50.00
cubic	egress	30.90	50.00
cubic	egress	31.05	50.00
cubic	egress	31.20	49.92
cubic	egress	31.35	50.00
cubic	egress	31.50	50.00
cubic	egress	31.65	50.00
cubic	egress	31.80	50.00
cubic	egress	31.95	50.00
cubic	egress	32.10	50.00
cubic	egress	32.25	50.00
cubic	egress	32.40	50.00
cubic	egress	32.55	50.00
cubic	egress	32.70	50.00
cubic	egress	32.85	49.68
cubic	egress	33.00	50.32
cubic	egress	33.15	50.00
cubic	egress	33.30	20.64
cubic	ingress	3.15	0.81
cubic	ingress	3.30	1.60
cubic	ingress	3.45	8.80
cubic	ingress	3.60	26.72
cubic	ingress	3.75	77.84
cubic	ingress	3.90	88.16
cubic	ingress	4.05	53.68
cubic	ingress	4.20	68.08
cubic	ingress	4.35	44.08
cubic	ingress	4.50	53.68
cubic	ingress	4.65	50.32
cubic	ingress	4.80	51.20
cubic	ingress	4.95	50.40
cubic	ingress	5.10	50.40
cubic	ingress	5.25	50.72
cubic	ingress	5.40	40.56
cubic	ingress	5.55	44.72
cubic	ingress	5.70	50.32
cubic	ingress	5.85	50.32
cubic	ingress	6.00	50.56
cubic	ingress	6.15	50.72
cubic	ingress	6.30	49.92
cubic	ingress	6.45	50.56
cubic	ingress	6.60	50.64
cubic	ingress	6.75	50.56
cubic	ingress	6.90	50.48
cubic	ingress	7.05	50.08
cubic	ingress	7.20	49.60
cubic	ingress	7.35	50.72
cubic	ingress	7.50	50.56
cubic	ingress	7.65	50.32
cubic	ingress	7.80	50.24
cubic	ingress	7.95	50.00
cubic	ingress	8.10	50.00
cubic	ingress	8.25	49.92
cubic	ingress	8.40	50.80
cubic	ingress	8.55	50.40
cubic	ingress	8.70	50.08
cubic	ingress	8.85	50.00
cubic	ingress	9.00	50.32
cubic	ingress	9.15	45.04
cubic	ingress	9.30	55.04
cubic	ingress	9.45	50.08
cubic	ingress	9.60	50.00
cubic	ingress	9.75	49.76
cubic	ingress	9.90	50.40
cubic	ingress	10.05	50.24
cubic	ingress	10.20	49.92
cubic	ingress	10.35	50.24
cubic	ingress	10.50	49.44
cubic	ingress	10.65	50.40
cubic	ingress	10.80	49.60
cubic	ingress	10.95	50.40
cubic	ingress	11.10	49.60
cubic	ingress	11.25	50.40
cubic	ingress	11.40	50.08
cubic	ingress	11.55	49.92
cubic	ingress	11.70	50.08
cubic	ingress	11.85	49.68
cubic	ingress	12.00	50.16
cubic	ingress	12.15	50.08
cubic	ingress	12.30	49.92
cubic	ingress	12.45	49.76
cubic	ingress	12.60	50.24
cubic	ingress	12.75	50.08
cubic	ingress	12.90	50.00
cubic	ingress	13.05	50.00
cubic	ingress	13.20	49.92
cubic	ingress	13.35	50.08
cubic	ingress	13.50	49.92
cubic	ingress	13.65	49.92
cubic	ingress	13.80	49.76
cubic	ingress	13.95	50.56
cubic	ingress	14.10	47.84
cubic	ingress	14.25	36.00
cubic	ingress	14.40	52.96
cubic	ingress	14.55	51.12
cubic	ingress	14.70	50.72
cubic	ingress	14.85	50.48
cubic	ingress	15.00	50.80
cubic	ingress	15.15	50.64
cubic	ingress	15.30	50.24
cubic	ingress	15.45	50.72
cubic	ingress	15.60	50.80
cubic	ingress	15.75	50.56
cubic	ingress	15.90	50.16
cubic	ingress	16.05	50.80
cubic	ingress	16.20	50.24
cubic	ingress	16.35	50.72
cubic	ingress	16.50	50.32
cubic	ingress	16.65	50.56
cubic	ingress	16.80	50.56
cubic	ingress	16.95	50.08
cubic	ingress	17.10	50.16
cubic	ingress	17.25	50.00
cubic	ingress	17.40	50.64
cubic	ingress	17.55	50.56
cubic	ingress	17.70	49.68
cubic	ingress	17.85	50.72
cubic	ingress	18.00	49.92
cubic	ingress	18.15	50.56
cubic	ingress	18.30	50.08
cubic	ingress	18.45	49.92
cubic	ingress	18.60	50.40
cubic	ingress	18.75	50.40
cubic	ingress	18.90	50.08
cubic	ingress	19.05	49.84
cubic	ingress	19.20	50.32
cubic	ingress	19.35	49.76
cubic	ingress	19.50	50.72
cubic	ingress	19.65	49.84
cubic	ingress	19.80	50.08
cubic	ingress	19.95	49.68
cubic	ingress	20.10	50.24
cubic	ingress	20.25	49.76
cubic	ingress	20.40	50.48
cubic	ingress	20.55	49.76
cubic	ingress	20.70	50.32
cubic	ingress	20.85	49.92
cubic	ingress	21.00	50.08
cubic	ingress	21.15	49.60
cubic	ingress	21.30	50.64
cubic	ingress	21.45	49.52
cubic	ingress	21.60	50.40
cubic	ingress	21.75	49.44
cubic	ingress	21.90	50.48
cubic	ingress	22.05	49.52
cubic	ingress	22.20	50.24
cubic	ingress	22.35	49.84
cubic	ingress	22.50	50.48
cubic	ingress	22.65	49.84
cubic	ingress	22.80	49.60
cubic	ingress	22.95	50.48
cubic	ingress	23.10	49.92
cubic	ingress	23.25	50.00
cubic	ingress	23.40	50.00
cubic	ingress	23.55	49.76
cubic	ingress	23.70	50.40
cubic	ingress	23.85	49.76
cubic	ingress	24.00	50.32
cubic	ingress	24.15	44.56
cubic	ingress	24.30	41.60
cubic	ingress	24.45	50.88
cubic	ingress	24.60	51.12
cubic	ingress	24.75	50.08
cubic	ingress	24.90	50.88
cubic	ingress	25.05	50.96
cubic	ingress	25.20	50.64
cubic	ingress	25.35	50.72
cubic	ingress	25.50	50.48
cubic	ingress	25.65	50.00
cubic	ingress	25.80	50.88
cubic	ingress	25.95	50.88
cubic	ingress	26.10	50.32
cubic	ingress	26.25	50.24
cubic	ingress	26.40	50.00
cubic	ingress	26.55	50.72
cubic	ingress	26.70	50.80
cubic	ingress	26.85	50.24
cubic	ingress	27.00	50.48
cubic	ingress	27.15	50.40
cubic	ingress	27.30	50.24
cubic	ingress	27.45	50.40
cubic	ingress	27.60	50.08
cubic	ingress	27.75	50.40
cubic	ingress	27.90	50.40
cubic	ingress	28.05	50.00
cubic	ingress	28.20	50.32
cubic	ingress	28.35	50.24
cubic	ingress	28.50	49.92
cubic	ingress	28.65	50.00
cubic	ingress	28.80	50.08
cubic	ingress	28.95	50.56
cubic	ingress	29.10	47.28
cubic	ingress	29.25	33.28
cubic	ingress	29.40	49.28
cubic	ingress	29.55	50.24
cubic	ingress	29.70	50.64
cubic	ingress	29.85	50.32
cubic	ingress	30.00	50.64
cubic	ingress	30.15	50.24
cubic	ingress	30.30	50.32
cubic	ingress	30.45	50.08
cubic	ingress	30.60	50.56
cubic	ingress	30.75	49.92
cubic	ingress	30.90	50.64
cubic	ingress	31.05	50.32
cubic	ingress	31.20	49.92
cubic	ingress	31.35	50.48
cubic	ingress	31.50	50.16
cubic	ingress	31.65	50.40
cubic	ingress	31.80	49.92
cubic	ingress	31.95	50.40
cubic	ingress	32.10	49.76
cubic	ingress	32.25	50.32
cubic	ingress	32.40	49.92
cubic	ingress	32.55	50.32
cubic	ingress	32.70	50.08
cubic	ingress	32.85	50.24
cubic	ingress	33.00	49.76
cubic	ingress	33.15	20.48
